Accelerometer: (1.137938,-1.0062225,9.602738)
Accelerometer: (0.3066995,-0.29955,10.105794)
Accelerometer: (0.313886,-0.5223315,9.964459)
Accelerometer: (0.3498185,-0.596592,9.906967)
Accelerometer: (0.3785645,-0.4121385,9.909363)
Accelerometer: (0.424079,-0.510354,9.87343)
Accelerometer: (0.3833555,-0.5702415,9.918944)
Accelerometer: (0.4216835,-0.5941965,9.87343)
Accelerometer: (0.4073105,-0.5558685,9.89978)
Accelerometer: (0.357005,-0.5798235,9.933317)
Accelerometer: (0.328259,-0.68283,9.897385)
Accelerometer: (0.3498185,-0.6468975,9.906967)
Accelerometer: (0.337841,-0.4840035,9.945295)
Accelerometer: (0.3546095,-0.457653,9.911758)
Accelerometer: (0.3689825,-0.5606595,9.930922)
Accelerometer: (0.419288,-0.5654505,9.89978)
Accelerometer: (0.419288,-0.601383,9.909363)
Accelerometer: (0.4025195,-0.376206,9.928527)
Accelerometer: (0.4025195,-0.515145,9.89499)
Accelerometer: (0.3641915,-0.6229425,9.89499)
Accelerometer: (0.390542,-0.6181515,9.904572)
Accelerometer: (0.390542,-0.5654505,9.92134)
Accelerometer: (0.3977285,-0.5319135,9.909363)
Accelerometer: (0.390542,-0.5127495,9.918944)
Accelerometer: (0.400124,-0.5223315,9.892594)
Accelerometer: (0.3546095,-0.5654505,9.92134)
Accelerometer: (0.33305,-0.4935855,9.930922)
Accelerometer: (0.361796,-0.505563,9.928527)
Accelerometer: (0.3641915,-0.6516885,9.909363)
Accelerometer: (0.4073105,-0.63492,9.892594)
Accelerometer: (0.404915,-0.385788,9.947691)
Accelerometer: (0.4121015,-0.5223315,9.892594)
Accelerometer: (0.357005,-0.620547,9.892594)
Accelerometer: (0.3641915,-0.567846,9.906967)
Accelerometer: (0.3833555,-0.5702415,9.904572)
Accelerometer: (0.3785645,-0.4552575,9.930922)
Accelerometer: (0.366587,-0.5391,9.909363)
Accelerometer: (0.309095,-0.606174,9.902176)
Accelerometer: (0.3833555,-0.591801,9.928527)
Accelerometer: (0.4312655,-0.4600485,9.938108)
Accelerometer: (0.419288,-0.3642285,9.935713)
Accelerometer: (0.409706,-0.510354,9.918944)
Accelerometer: (0.357005,-0.505563,9.933317)
Accelerometer: (0.313886,-0.3306915,9.938108)
Accelerometer: (0.280349,-0.486399,9.945295)
Accelerometer: (0.265976,-0.4169295,9.952481)
Accelerometer: (0.2827445,-0.2396625,10.089025)
Accelerometer: (0.3258635,-0.44328,10.055488)
Accelerometer: (0.198902,-0.1486335,9.96925)
Accelerometer: (0.1725515,-0.055209,10.239942)
